season,week,celebrity_name,fan_votes,judge_total,voting_method,eliminated,estimation_method
6,6,Kristi Yamaguchi,2159498.2046653125,30.0,percent,False,ml_ensemble_percent_optimized
6,6,Mario,1603345.276091708,28.0,percent,False,ml_ensemble_percent_optimized
6,7,Cristian de la Fuente,1289778.855812628,23.0,percent,False,ml_ensemble_percent_optimized
6,7,Shannon Elizabeth,969525.3462412022,25.5,percent,True,ml_ensemble_percent_optimized
6,7,Marissa Jaret Winokur,1322141.3174728288,26.0,percent,False,ml_ensemble_percent_optimized
6,7,Jason Taylor,2379989.211299493,27.5,percent,False,ml_ensemble_percent_optimized
6,7,Kristi Yamaguchi,2374595.4676894597,27.0,percent,False,ml_ensemble_percent_optimized
6,7,Mario,1663969.8014843878,25.5,percent,False,ml_ensemble_percent_optimized
6,8,Cristian de la Fuente,2439138.5628010896,28.5,percent,False,ml_ensemble_percent_optimized
6,8,Marissa Jaret Winokur,1353776.518145117,25.0,percent,False,ml_ensemble_percent_optimized
6,8,Jason Taylor,1887094.2664178738,26.0,percent,False,ml_ensemble_percent_optimized
6,8,Kristi Yamaguchi,2947487.527277993,27.5,percent,False,ml_ensemble_percent_optimized
6,8,Mario,1372503.125357926,26.5,percent,True,ml_ensemble_percent_optimized
6,9,Cristian de la Fuente,2507575.7528521055,28.0,percent,False,ml_ensemble_percent_optimized
6,9,Marissa Jaret Winokur,1782828.2840769019,26.0,percent,True,ml_ensemble_percent_optimized
6,9,Jason Taylor,2500000.002483527,27.5,percent,False,ml_ensemble_percent_optimized
6,9,Kristi Yamaguchi,3209595.960587465,28.5,percent,False,ml_ensemble_percent_optimized
6,10,Cristian de la Fuente,2893772.8953602402,26.0,percent,True,ml_ensemble_percent_optimized
6,10,Jason Taylor,2943082.5569695598,28.5,percent,False,ml_ensemble_percent_optimized
6,10,Kristi Yamaguchi,4163144.547670199,30.0,percent,False,ml_ensemble_percent_optimized
7,1,Ted McGinley,351910.2370555409,18.5,percent,True,ml_ensemble_percent_optimized
7,1,Cloris Leachman,426351.8000179773,16.0,percent,False,ml_ensemble_percent_optimized
7,1,Susan Lucci,612326.9034349284,18.5,percent,False,ml_ensemble_percent_optimized
7,1,Cody Linley,795829.213813378,20.5,percent,False,ml_ensemble_percent_optimized
7,1,Misty May-Treanor,711496.4526408187,21.0,percent,False,ml_ensemble_percent_optimized
7,1,Maurice Greene,704078.0586241533,19.5,percent,False,ml_ensemble_percent_optimized
7,1,Warren Sapp,1284000.99148007,49.0,percent,False,ml_ensemble_percent_optimized
7,1,Jeffrey Ross,319763.8468613143,12.0,percent,False,ml_ensemble_percent_optimized
7,1,Toni Braxton,892525.9600466593,22.5,percent,False,ml_ensemble_percent_optimized
7,1,Lance Bass,1370806.5456911307,49.0,percent,False,ml_ensemble_percent_optimized
7,1,Kim Kardashian,612326.9034349284,18.5,percent,False,ml_ensemble_percent_optimized
7,1,Rocco DiSpirito,520575.75321275747,17.5,percent,False,ml_ensemble_percent_optimized
7,1,Brooke Burke,1398007.3336863443,54.5,percent,False,ml_ensemble_percent_optimized
7,2,Cloris Leachman,470265.0347668506,15.0,percent,False,ml_ensemble_percent_optimized
7,2,Susan Lucci,872656.7587547473,21.0,percent,False,ml_ensemble_percent_optimized
7,2,Cody Linley,991704.3844975075,21.0,percent,False,ml_ensemble_percent_optimized
7,2,Misty May-Treanor,634561.5151818772,21.0,percent,True,ml_ensemble_percent_optimized
7,2,Maurice Greene,738526.1774693767,19.0,percent,False,ml_ensemble_percent_optimized
7,2,Warren Sapp,1490519.2810460336,24.0,percent,False,ml_ensemble_percent_optimized
7,2,Toni Braxton,1125834.945914663,23.0,percent,False,ml_ensemble_percent_optimized
7,2,Lance Bass,1222258.1383435074,20.0,percent,False,ml_ensemble_percent_optimized
7,2,Kim Kardashian,485347.99030946125,17.0,percent,False,ml_ensemble_percent_optimized
7,2,Rocco DiSpirito,477806.4926699409,16.0,percent,False,ml_ensemble_percent_optimized
7,2,Brooke Burke,1490519.2810460336,24.0,percent,False,ml_ensemble_percent_optimized
7,4,Cloris Leachman,860896.0786831991,22.0,percent,False,ml_ensemble_percent_optimized
7,4,Susan Lucci,1217452.5007716408,24.0,percent,False,ml_ensemble_percent_optimized
7,4,Cody Linley,1039174.2946944736,23.0,percent,False,ml_ensemble_percent_optimized
7,4,Maurice Greene,674407.6905196921,20.0,percent,False,ml_ensemble_percent_optimized
7,4,Warren Sapp,1371100.160589789,22.0,percent,False,ml_ensemble_percent_optimized
7,4,Toni Braxton,860896.0786831991,22.0,percent,False,ml_ensemble_percent_optimized
7,4,Lance Bass,1744076.9468509103,26.0,percent,False,ml_ensemble_percent_optimized
7,4,Rocco DiSpirito,487919.3122902927,18.0,percent,True,ml_ensemble_percent_optimized
7,4,Brooke Burke,1744076.936916803,26.0,percent,False,ml_ensemble_percent_optimized
7,5,Cloris Leachman,606837.5977310045,21.0,percent,False,ml_ensemble_percent_optimized
7,5,Susan Lucci,1042735.0490511862,22.0,percent,False,ml_ensemble_percent_optimized
7,5,Cody Linley,1521367.5208311488,28.0,percent,False,ml_ensemble_percent_optimized
7,5,Maurice Greene,1299145.3010723658,27.0,percent,False,ml_ensemble_percent_optimized
7,5,Warren Sapp,1495726.496634351,25.0,percent,False,ml_ensemble_percent_optimized
7,5,Toni Braxton,829059.8297180585,22.0,percent,True,ml_ensemble_percent_optimized
7,5,Lance Bass,1247863.2526787706,21.0,percent,False,ml_ensemble_percent_optimized
7,5,Brooke Burke,1957264.9522831156,29.0,percent,False,ml_ensemble_percent_optimized
7,6,Cloris Leachman,677083.3333333333,15.0,percent,True,ml_ensemble_percent_optimized
7,6,Susan Lucci,1020833.3333333335,23.0,percent,False,ml_ensemble_percent_optimized
7,6,Cody Linley,1281250.0,23.0,percent,False,ml_ensemble_percent_optimized
7,6,Maurice Greene,1000000.0,21.0,percent,False,ml_ensemble_percent_optimized
7,6,Warren Sapp,1822916.6666666663,25.0,percent,False,ml_ensemble_percent_optimized
7,6,Lance Bass,2104166.6666666665,27.0,percent,False,ml_ensemble_percent_optimized
7,6,Brooke Burke,2093749.9999999998,26.0,percent,False,ml_ensemble_percent_optimized
7,7,Susan Lucci,966553.2835972025,24.0,percent,True,ml_ensemble_percent_optimized
7,7,Cody Linley,1291099.7822819797,22.0,percent,False,ml_ensemble_percent_optimized
7,7,Maurice Greene,1672335.60135454,25.0,percent,False,ml_ensemble_percent_optimized
7,7,Warren Sapp,1626984.12716292,21.0,percent,False,ml_ensemble_percent_optimized
7,7,Lance Bass,2019557.8222339666,25.0,percent,False,ml_ensemble_percent_optimized
7,7,Brooke Burke,2423469.383369391,30.0,percent,False,ml_ensemble_percent_optimized
7,8,Cody Linley,1294117.6487495168,24.0,percent,False,ml_ensemble_percent_optimized
7,8,Maurice Greene,1294117.6487495168,24.0,percent,True,ml_ensemble_percent_optimized
7,8,Warren Sapp,2313725.4856588705,27.0,percent,False,ml_ensemble_percent_optimized
7,8,Lance Bass,2287581.6970825833,25.0,percent,False,ml_ensemble_percent_optimized
7,8,Brooke Burke,2810457.5197595116,27.5,percent,False,ml_ensemble_percent_optimized
7,9,Cody Linley,1770315.091733182,23.0,percent,True,ml_ensemble_percent_optimized
7,9,Warren Sapp,2489635.157244996,24.5,percent,False,ml_ensemble_percent_optimized
7,9,Lance Bass,3250414.593776826,28.5,percent,False,ml_ensemble_percent_optimized
7,9,Brooke Burke,2489635.157244996,24.5,percent,False,ml_ensemble_percent_optimized
7,10,Warren Sapp,2920168.0671526864,27.5,percent,True,ml_ensemble_percent_optimized
7,10,Lance Bass,2920168.0671526864,27.5,percent,False,ml_ensemble_percent_optimized
7,10,Brooke Burke,4159663.8656946267,30.0,percent,False,ml_ensemble_percent_optimized
8,1,Gilles Marini,1304492.9302929598,83.0,percent,False,ml_ensemble_percent_optimized
8,1,Denise Richards,563231.3023094631,18.0,percent,False,ml_ensemble_percent_optimized
8,1,David Alan Grier,567019.2170882721,19.0,percent,False,ml_ensemble_percent_optimized
8,1,Lawrence Taylor,720672.0429159531,16.0,percent,False,ml_ensemble_percent_optimized
8,1,Ty Murray,638988.8985706797,38.0,percent,True,ml_ensemble_percent_optimized
8,1,Shawn Johnson,1296917.2199446268,81.0,percent,False,ml_ensemble_percent_optimized
8,1,Steve Wozniak,709308.4177888113,13.0,percent,False,ml_ensemble_percent_optimized
8,1,Belinda Carlisle,559443.4670035109,17.0,percent,False,ml_ensemble_percent_optimized
8,1,Chuck Wicks,570807.0921306529,20.0,percent,False,ml_ensemble_percent_optimized
8,1,Lil' Kim,574594.9671730335,21.0,percent,False,ml_ensemble_percent_optimized
8,1,Steve-O,724459.9576947622,17.0,percent,False,ml_ensemble_percent_optimized
8,1,Holly Madison,563231.3023094631,18.0,percent,False,ml_ensemble_percent_optimized
8,1,Melissa Rycroft,1206833.1847778114,79.0,percent,False,ml_ensemble_percent_optimized
8,2,Gilles Marini,1322293.5946241124,27.0,percent,False,ml_ensemble_percent_optimized
8,2,Denise Richards,752642.8457058192,21.0,percent,False,ml_ensemble_percent_optimized
8,2,David Alan Grier,461528.173031565,17.0,percent,False,ml_ensemble_percent_optimized
8,2,Lawrence Taylor,657701.0691205978,20.0,percent,False,ml_ensemble_percent_optimized
8,2,Ty Murray,923658.4992638858,20.0,percent,False,ml_ensemble_percent_optimized
8,2,Shawn Johnson,1214773.1719381397,24.0,percent,False,ml_ensemble_percent_optimized
8,2,Steve Wozniak,372875.67976029014,17.0,percent,False,ml_ensemble_percent_optimized
8,2,Belinda Carlisle,379164.9940149093,18.0,percent,True,ml_ensemble_percent_optimized
8,2,Chuck Wicks,746353.5325895507,20.0,percent,False,ml_ensemble_percent_optimized
8,2,Lil' Kim,1031178.9219498582,23.0,percent,False,ml_ensemble_percent_optimized
8,2,Steve-O,354007.76027969935,14.0,percent,False,ml_ensemble_percent_optimized
8,2,Holly Madison,556469.9595508934,18.0,percent,False,ml_ensemble_percent_optimized
8,2,Melissa Rycroft,1227351.7981706767,26.0,percent,False,ml_ensemble_percent_optimized
8,3,Gilles Marini,1396677.549024031,27.0,percent,False,ml_ensemble_percent_optimized
8,3,Denise Richards,308238.9087244451,16.0,percent,True,ml_ensemble_percent_optimized
8,3,David Alan Grier,767236.4139740727,24.0,percent,False,ml_ensemble_percent_optimized
8,3,Lawrence Taylor,639363.6714130415,20.0,percent,False,ml_ensemble_percent_optimized
8,3,Ty Murray,963926.7589794351,23.0,percent,False,ml_ensemble_percent_optimized
8,3,Shawn Johnson,1396677.549024031,27.0,percent,False,ml_ensemble_percent_optimized
8,3,Steve Wozniak,268868.82696475106,10.0,percent,False,ml_ensemble_percent_optimized
8,3,Chuck Wicks,862300.7530856875,23.0,percent,False,ml_ensemble_percent_optimized
8,3,Lil' Kim,1078676.1481079857,25.0,percent,False,ml_ensemble_percent_optimized
8,3,Steve-O,403303.2462420226,15.0,percent,False,ml_ensemble_percent_optimized
8,3,Holly Madison,518052.6254364658,17.0,percent,False,ml_ensemble_percent_optimized
8,3,Melissa Rycroft,1396677.549024031,27.0,percent,False,ml_ensemble_percent_optimized
8,4,Gilles Marini,1535113.9863900787,30.0,percent,False,ml_ensemble_percent_optimized
8,4,David Alan Grier,755379.8824112511,22.0,percent,False,ml_ensemble_percent_optimized
8,4,Lawrence Taylor,613945.7843280942,19.0,percent,False,ml_ensemble_percent_optimized
8,4,Ty Murray,1017586.9332215306,25.0,percent,False,ml_ensemble_percent_optimized
8,4,Shawn Johnson,1379905.776501739,25.0,percent,False,ml_ensemble_percent_optimized
8,4,Steve Wozniak,324190.5198415549,12.0,percent,True,ml_ensemble_percent_optimized
8,4,Chuck Wicks,876152.8252042665,22.0,percent,False,ml_ensemble_percent_optimized
8,4,Lil' Kim,1152133.9878197296,27.0,percent,False,ml_ensemble_percent_optimized
8,4,Steve-O,344851.6850658033,15.0,percent,False,ml_ensemble_percent_optimized
8,4,Holly Madison,472511.6812778839,16.0,percent,False,ml_ensemble_percent_optimized
8,4,Melissa Rycroft,1528226.9379380678,29.0,percent,False,ml_ensemble_percent_optimized
8,5,Gilles Marini,1760770.9661745674,29.0,percent,False,ml_ensemble_percent_optimized
8,5,David Alan Grier,514739.2287681349,22.0,percent,True,ml_ensemble_percent_optimized
8,5,Lawrence Taylor,668934.2375019646,20.0,percent,False,ml_ensemble_percent_optimized
8,5,Ty Murray,846938.7685788528,21.0,percent,False,ml_ensemble_percent_optimized
8,5,Shawn Johnson,1736961.453765616,26.0,percent,False,ml_ensemble_percent_optimized
8,5,Chuck Wicks,1032879.8170375344,23.0,percent,False,ml_ensemble_percent_optimized
8,5,Lil' Kim,1396825.406507212,26.0,percent,False,ml_ensemble_percent_optimized
8,5,Steve-O,653061.2325406997,18.0,percent,False,ml_ensemble_percent_optimized
8,5,Melissa Rycroft,1388888.8891254184,25.0,percent,False,ml_ensemble_percent_optimized
8,6,Gilles Marini,1691308.2428317808,26.0,percent,False,ml_ensemble_percent_optimized
8,6,Lawrence Taylor,822132.6194084112,22.0,percent,False,ml_ensemble_percent_optimized
8,6,Ty Murray,786290.3201012325,18.0,percent,False,ml_ensemble_percent_optimized
8,6,Shawn Johnson,1691308.2428317808,26.0,percent,False,ml_ensemble_percent_optimized
8,6,Chuck Wicks,1039426.5277477804,23.0,percent,False,ml_ensemble_percent_optimized
8,6,Lil' Kim,1500896.0589727955,28.0,percent,False,ml_ensemble_percent_optimized
8,6,Steve-O,560035.8369350686,16.0,percent,True,ml_ensemble_percent_optimized
8,6,Melissa Rycroft,1908602.1511711502,27.0,percent,False,ml_ensemble_percent_optimized
8,7,Gilles Marini,1809752.73437988,27.0,percent,False,ml_ensemble_percent_optimized
8,7,Lawrence Taylor,713141.028341155,21.0,percent,True,ml_ensemble_percent_optimized
8,7,Ty Murray,1001030.2089355614,24.0,percent,False,ml_ensemble_percent_optimized
8,7,Shawn Johnson,2079326.936018942,28.0,percent,False,ml_ensemble_percent_optimized
8,7,Chuck Wicks,1288919.4093981846,27.0,percent,False,ml_ensemble_percent_optimized
8,7,Lil' Kim,1019345.2474955558,26.0,percent,False,ml_ensemble_percent_optimized
8,7,Melissa Rycroft,2088484.4354307228,29.0,percent,False,ml_ensemble_percent_optimized
8,8,Gilles Marini,2377136.7565076225,27.5,percent,False,ml_ensemble_percent_optimized
8,8,Ty Murray,1666666.668322351,26.0,percent,False,ml_ensemble_percent_optimized
8,8,Shawn Johnson,2013888.8860323958,26.0,percent,False,ml_ensemble_percent_optimized
8,8,Chuck Wicks,966880.3453358324,25.5,percent,True,ml_ensemble_percent_optimized
8,8,Lil' Kim,1688034.1887857483,28.0,percent,False,ml_ensemble_percent_optimized
8,8,Melissa Rycroft,1287393.1550160495,23.0,percent,False,ml_ensemble_percent_optimized
8,9,Gilles Marini,2664377.86066658,28.0,percent,False,ml_ensemble_percent_optimized
8,9,Ty Murray,1213066.992310836,23.0,percent,False,ml_ensemble_percent_optimized
8,9,Shawn Johnson,2201414.9031402357,28.0,percent,False,ml_ensemble_percent_optimized
8,9,Lil' Kim,1250520.1876117403,26.0,percent,True,ml_ensemble_percent_optimized
8,9,Melissa Rycroft,2670620.056270608,28.5,percent,False,ml_ensemble_percent_optimized
8,10,Gilles Marini,3234398.78159464,30.0,percent,False,ml_ensemble_percent_optimized
8,10,Ty Murray,1754185.6923450595,24.0,percent,True,ml_ensemble_percent_optimized
8,10,Shawn Johnson,2509512.9383835844,28.0,percent,False,ml_ensemble_percent_optimized
8,10,Melissa Rycroft,2501902.5876767174,27.5,percent,False,ml_ensemble_percent_optimized
9,1,Ashley Hamiliton,178195.52248786695,18.9999,percent,True,ml_ensemble_percent_optimized
9,1,Debi Mazar,471876.8685961246,22.0,percent,False,ml_ensemble_percent_optimized
9,1,Melissa Joan Hart,535389.0698069895,24.0,percent,False,ml_ensemble_percent_optimized
9,1,Mark Dacascos,722513.5682574363,28.9998,percent,False,ml_ensemble_percent_optimized
9,1,Chuck Liddell,471876.8685961246,22.0,percent,False,ml_ensemble_percent_optimized
9,1,Natalie Coughlin,659001.3670465713,26.9998,percent,False,ml_ensemble_percent_optimized
9,1,Louie Vito,659001.3670465713,26.9998,percent,False,ml_ensemble_percent_optimized
9,1,Michael Irvin,404953.23523889936,19.0,percent,False,ml_ensemble_percent_optimized
9,1,Joanna Krupa,852949.745552238,33.9999,percent,False,ml_ensemble_percent_optimized
9,1,Kathy Ireland,408364.3246585481,19.9999,percent,False,ml_ensemble_percent_optimized
9,1,Tom DeLay,408364.3246585481,19.9999,percent,False,ml_ensemble_percent_optimized
9,1,Macy Gray,234884.86437306547,18.9999,percent,False,ml_ensemble_percent_optimized
9,1,Aaron Carter,789437.5468248999,31.9999,percent,False,ml_ensemble_percent_optimized
9,1,Mya,1109440.228005141,59.3331,percent,False,ml_ensemble_percent_optimized
9,1,Donny Osmond,1108302.8571275647,58.9997,percent,False,ml_ensemble_percent_optimized
9,1,Kelly Osbourne,985448.2417234109,56.222,percent,False,ml_ensemble_percent_optimized
9,2,Debi Mazar,649350.6501011463,21.0,percent,False,ml_ensemble_percent_optimized
9,2,Melissa Joan Hart,486497.6336340758,19.0,percent,False,ml_ensemble_percent_optimized
9,2,Mark Dacascos,876623.379714188,21.0,percent,False,ml_ensemble_percent_optimized
9,2,Chuck Liddell,410740.0537850261,19.0,percent,False,ml_ensemble_percent_optimized
9,2,Natalie Coughlin,800865.7998651383,21.0,percent,False,ml_ensemble_percent_optimized
9,2,Louie Vito,562255.2035490178,19.0,percent,False,ml_ensemble_percent_optimized
9,2,Michael Irvin,567924.141867611,20.0,percent,False,ml_ensemble_percent_optimized
9,2,Joanna Krupa,795196.8615465449,20.0,percent,False,ml_ensemble_percent_optimized
9,2,Kathy Ireland,253555.96570244106,18.0,percent,True,ml_ensemble_percent_optimized
9,2,Tom DeLay,253555.96570244106,18.0,percent,False,ml_ensemble_percent_optimized
9,2,Aaron Carter,1062152.1295874158,27.0,percent,False,ml_ensemble_percent_optimized
9,2,Mya,1213667.2892855154,27.0,percent,False,ml_ensemble_percent_optimized
9,2,Donny Osmond,1202329.412648329,25.0,percent,False,ml_ensemble_percent_optimized
9,2,Kelly Osbourne,865285.5130111092,19.0,percent,False,ml_ensemble_percent_optimized
9,3,Debi Mazar,381558.2491486469,17.0,percent,True,ml_ensemble_percent_optimized
9,3,Melissa Joan Hart,575637.5704086805,19.0,percent,False,ml_ensemble_percent_optimized
9,3,Mark Dacascos,659757.3230861014,18.0,percent,False,ml_ensemble_percent_optimized
9,3,Chuck Liddell,381558.2494918561,17.0,percent,False,ml_ensemble_percent_optimized
9,3,Natalie Coughlin,1073755.7606135178,26.0,percent,False,ml_ensemble_percent_optimized
9,3,Louie Vito,763256.9399185362,20.0,percent,False,ml_ensemble_percent_optimized
9,3,Michael Irvin,362178.41513916495,14.0,percent,False,ml_ensemble_percent_optimized
9,3,Joanna Krupa,1054375.9063926116,23.0,percent,False,ml_ensemble_percent_optimized
9,3,Tom DeLay,278058.6425935288,15.0,percent,False,ml_ensemble_percent_optimized
9,3,Aaron Carter,950876.3193624996,21.0,percent,False,ml_ensemble_percent_optimized
9,3,Mya,1351954.8242736557,27.0,percent,False,ml_ensemble_percent_optimized
9,3,Donny Osmond,1222615.4316156688,21.0,percent,False,ml_ensemble_percent_optimized
9,3,Kelly Osbourne,944416.3679555306,20.0,percent,False,ml_ensemble_percent_optimized
9,4,Melissa Joan Hart,1159021.0434863549,28.0,percent,False,ml_ensemble_percent_optimized
9,4,Mark Dacascos,755379.8854537585,22.0,percent,False,ml_ensemble_percent_optimized
9,4,Chuck Liddell,358625.7859830869,17.0,percent,True,ml_ensemble_percent_optimized
9,4,Natalie Coughlin,889926.9397869753,24.0,percent,False,ml_ensemble_percent_optimized
9,4,Louie Vito,472511.6745646377,16.0,percent,False,ml_ensemble_percent_optimized
9,4,Michael Irvin,472511.6745646377,16.0,percent,False,ml_ensemble_percent_optimized
9,4,Joanna Krupa,1266019.878473035,26.0,percent,False,ml_ensemble_percent_optimized
9,4,Aaron Carter,727831.6760413299,18.0,percent,False,ml_ensemble_percent_optimized
9,4,Mya,1521339.8849167812,28.0,percent,False,ml_ensemble_percent_optimized
9,4,Donny Osmond,1373018.723393823,24.0,percent,False,ml_ensemble_percent_optimized
9,4,Kelly Osbourne,1003812.8333355802,23.0,percent,False,ml_ensemble_percent_optimized
9,5,Melissa Joan Hart,723373.9427144212,23.0,percent,False,ml_ensemble_percent_optimized
